name,Total_Orders,Revenue,Avg_Order_Value,Avg_Rating
Sizzles Cafe,1,2606,2606.0,2.0
Sizzlers Cafe,1,0,729.0,2.1
Sizzlers,1,0,517.0,3.7
Size Zero Sandwich And Shake,1,0,1258.0,4.6
Sitaram Mishtahan Bhandar (Lathi Mohal),1,2564,2564.0,1.9
SitaRam's,1,0,2571.0,1.1
Sita Ram Bture Wala,1,2004,2004.0,2.2
Sita Ram & Sons,1,0,1812.0,4.4
Sita Manor Restaurant,1,0,1174.0,2.9
Sirocco,1,0,254.0,1.7
Sippers,1,0,1664.0,3.0
Sip N Breww,1,0,633.0,1.6
Sion Lunch Home,1,2930,2930.0,3.9
Ani Bar And Restaurant,1,0,2413.0,2.4
Angrezi Dhaba,1,1418,709.0,2.2
Anghithi Hot Drive,1,0,1461.0,1.4
Angeethee Restaurant,1,2548,2548.0,3.0
Angaraa,1,655,655.0,4.1
Aneja Fast Food,1,0,2670.0,2.8
Andhra Spice,1,0,2918.0,4.7
And It Was Called Yellow,1,0,1072.0,1.2
Anarse Samosewale,1,0,2916.0,1.1
Ananya Bakery,1,2184,2184.0,1.2
Sky Train Restaurant,1,1126,1126.0,1.9
Sky Lounge- #6 Hotels,1,334,334.0,4.3
Sky Lounge - Chenthur Park,1,0,506.0,1.9
Sky High Cafe,1,0,1993.0,1.3
Sky Corner,1,1320,1320.0,1.5
Sizzling Sizzler,1,778,778.0,1.1
Smoothie Drive,1,0,276.0,4.2
Smoky Brew,1,0,1188.0,3.1
Smokin Joe's,1,0,2390.0,4.1
Smokin Grills,1,0,863.0,3.7
Smoki Ice The Bubble Tea Shop,1,0,880.0,2.9
Smoke N Grill,1,0,1583.0,2.2
Smoke House Deli,1,0,2471.0,2.2
Smoke - The Sizzler House,1,223,223.0,3.8
Smily Veg Snacker,1,0,566.0,4.5
Smiley Bakers,1,0,2353.0,4.7
Small Bites,1,2246,2246.0,1.4
Slice of Heaven,1,0,2700.0,4.1
Slice Of Lime,1,0,151.0,3.6
Skylit - Citrus Hotels,1,0,459.0,2.9
Skylight Restaurant,1,4072,2036.0,2.8
Anil Juice Centre,1,0,1862.0,4.2
Anand Shree Fruit Bonanza & Cafe,1,1227,1227.0,2.9
Anand Dairy,1,0,2305.0,2.6
Anaicha's Restaurant & Banquet,1,2228,2228.0,1.3
Anadi Cabin,1,0,894.0,3.1
Ana's & Andyz,1,0,2323.0,1.7
Amutham Jigarthanda,1,0,2298.0,1.1
Amul Ice Cream Parlour,1,0,998.0,2.9
Amul Ice Cream,1,2497,2497.0,4.6
Amrutha Veg Restaurant,1,2453,2453.0,4.8
Snowberry Cafe,1,0,711.0,4.6
Snow Bucks,1,0,2648.0,2.4
Snacks Time,1,0,2448.0,3.9
Snacks Point,1,0,2298.0,4.9
Snackies Cafe,1,0,1585.0,3.7
Smuggler's Aroma,1,0,2703.0,1.8
Sms Food Villa,1,0,211.0,4.3
Sona Jee Sweets,1,0,635.0,1.2
Son Of Swad,1,0,339.0,1.1
Solterra - The Gateway Hotel,1,2641,2641.0,3.3
Solitaire,1,2395,2395.0,2.8
Solanki Sweets,1,0,1843.0,2.6
Sol Lounge,1,0,1485.0,4.5
Sohan Vegetarian Dhaba,1,2826,2826.0,1.2
Softy Corner,1,0,1715.0,4.0
SodaBottleOpenerWala,1,2484,1242.0,4.0
Social Lounge,1,2368,2368.0,2.0
Social Adda,1,0,2241.0,1.8
Sochosa,1,1884,1884.0,2.1
Soccer Cafe,1,0,1355.0,4.5
Snowera - Korean Dessert Cafe,1,2114,2114.0,2.3
Ananta-Tara Rooftop Restaurant,1,0,1679.0,1.1
Anand Snacks,1,0,2475.0,2.7
Soul Sugar Bakery & Patisserie,1,2059,2059.0,2.9
Soul Garden Bistro,1,0,1371.0,3.3
Soul Curry,1,0,2986.0,3.7999999999999994
Soul Craft Cafe,1,0,845.0,4.4
Sothewala Sweets,1,0,1009.0,2.3
Sorriso- Marriott Suites Pune,1,1194,1194.0,2.8
Sorgam Bar,1,1231,1231.0,4.5
Sophiya Laurance Betal Shop,1,2215,2215.0,4.5
Soo Foody by Vinod's Cafe,1,0,2822.0,4.9
Soni Dairy,1,0,256.0,2.3
Soni Bakers,1,2171,2171.0,2.0
Sonargaon - Taj Bengal,1,0,2872.0,2.0
Sonali Restaurant,1,309,309.0,3.9
Sonal Fast Food & Mess,1,648,648.0,2.0
Sonal Bakers,1,0,1800.0,3.2
Sona Mithai Wala,1,0,2131.0,2.6
Special Pav Bhaji And Pizza Centre,1,1952,1952.0,2.7
Special Chicken Dum Biryani,1,0,947.0,3.6
Spazio Restaurant,1,0,1837.0,3.5
Space Chef,1,0,2020.0,1.0
Space,1,1263,1263.0,3.6
Soyu Chicken Biryani Corner,1,0,1939.0,2.4
Soy Soi,1,0,1287.0,4.1
Southpoint Carnival,1,0,179.0,1.2
South Snax,1,0,916.0,3.9
South Kitchen,1,0,2448.0,3.6
South Indiz,1,842,842.0,1.4
South Indian Madrasi Dosa Wala,1,0,943.0,2.8
South Indian Dosa Wala,1,0,271.0,2.1
South Indian & Chinese Point,1,0,2240.0,3.2
Sound Garden,1,0,1548.0,3.6
Soulmate - Make Moments Memorable,1,0,1349.0,1.8
Spice Veg Restaurant,1,1860,930.0,4.9
Spice Route - Nirvana Hotel Banquets Club,1,0,2443.0,2.7
Spice Route,1,0,2485.0,1.7
Spice Roof By Verma's,1,1897,1897.0,3.6
Spice O Holics,1,497,497.0,2.2
Spice Kitchen - JW Marriott Pune,1,2901,2901.0,4.9
Spice India,1,0,1873.0,4.0
Spice House,1,2517,2517.0,4.5
Spice Haat - Hyatt Regency,1,0,2409.0,4.6
Spice Garden Restaurant,1,0,613.0,1.4
Spice Factory,1,0,1531.0,4.7
Spice Cafe,1,0,2170.0,1.5
Spice Affair Restaurant,1,3890,1945.0,3.9
Spice Aangan,1,0,2077.0,3.2
Spice & Ice,1,0,2976.0,4.2
Spezia Bistro,1,0,1662.0,1.0
Sports Bar - Le Meridien,1,0,888.0,4.4
Spoofo Party Lounge,1,922,922.0,4.1
Splash- Country Inn By Carlson,1,0,150.0,2.3
Spirits N Spices,1,2177,2177.0,3.8
Spindrift,1,0,1253.0,1.1
Spicy Wing,1,496,496.0,4.2
Spicy Village,1,0,2914.0,2.5
Spicy Tree - The City Food Court,1,656,656.0,2.6
Spicy Restaurant,1,0,756.0,4.2
Spicy Grillz 2,1,1892,1892.0,4.5
Spicy Family Restaurant,1,0,1652.0,2.7
Spicy China Green,1,0,838.0,4.0
Spicy Bite,1,0,580.0,1.5
Spices Affairr,1,0,1783.0,1.2
Spices & Herbs,1,0,1207.0,4.8
SpiceKlub,1,0,1230.0,4.0
Sree Seethamba Hotel,1,0,833.0,2.7
Sree Renukambiga Mess,1,1600,1600.0,4.5
Sree Muruga cafe,1,0,2171.0,1.3
Sree Hari Mistanna Bhandar,1,0,1550.0,1.6
Sree Ganesha Fruit Juice Centre,1,0,910.0,4.2
Sree Annapoorna Sree Gowrishankar,1,0,1240.0,3.7
Sree Annapoorna Sree  GowriShankar,1,0,2015.0,2.2
Sree Anjapper Hotels,1,0,1644.0,4.7
Sree Akshayam Sweets & Bakers,1,0,1560.0,2.3
Sree Akshayam,1,2552,1276.0,2.3
Square Meal,1,0,167.0,2.4
Spru's Pizza cafe 1,1,1509,1509.0,1.7
Sprinkles Cafesserie,1,0,2851.0,1.4
Sprinkles Bakery & More,1,2983,2983.0,1.4
SpringSprouts,1,0,807.0,3.2
Spring Cafe,1,961,961.0,1.2
Sri Krishna Bhavan Sweets,1,2289,2289.0,1.5
Sri Kasturi Sweets,1,0,684.0,1.4
Sri Hari's,1,0,2746.0,1.1
Sri Hari Juice Centre,1,1660,1660.0,2.5
Sri Devi Grand,1,0,1960.0,4.0
Sri Devar Mess,1,0,1051.0,3.8
Sri Dauji Mishthan Bhandar,1,0,2884.0,3.6
Sri Chennai Hot Puffs,1,0,384.0,1.4
Sri Brijwasi,1,0,2188.0,3.0
Sri Bhavani Sankar Andhra Mess,1,0,255.0,4.1
Sri Balaji Best Biriyani Kadai,1,0,938.0,1.3
Sri Balaji Andhra Mess,1,0,2813.0,3.0
Sri Arya Bhavan,1,1926,1926.0,1.7
Sri Agarwal Sweets And Namkeen,1,2285,2285.0,3.9
Sreevatsa Lunch Box,1,0,2849.0,3.7
Sreeraj Lassi Bar,1,0,1372.0,1.2
Amruta,1,0,752.0,4.2
Amrut Restaurant,1,0,1960.0,4.6
Amritsari kitchen,1,0,275.0,4.8
Amritsari Shahi Nutry Kulcha,1,2941,2941.0,4.1
Amritsari Naan,1,0,1902.0,4.4
Amritsari Lassi,1,0,2808.0,1.1
Amritsari Kulcha Hub,1,1229,1229.0,2.9
Amritsari Kulcha,1,0,1193.0,4.5
Amritsari Hot Bite,1,1609,1609.0,3.8
Amritsari Chicken,1,0,2054.0,1.0
Amritsari Bite,1,0,2691.0,3.5
Amritsar Grand Restaurant,1,0,2790.0,3.0
Amritsar Express,1,0,1289.0,2.8
Amrit Sweets,1,0,2726.0,3.5
Sri Krishna Dhaba,1,0,496.0,2.1
Sri Krishna Cool Center,1,0,1693.0,1.1
"Sri Veda Sweets, Bakery & Fast Food",1,1822,1822.0,4.3
Sri Vaishnavaa's Chat Shop,1,0,2579.0,1.5
Sri Vaari Hotel,1,1112,1112.0,3.2
Sri Selvi Chettinad Mess,1,0,1031.0,1.8
Sri Sankara Vilas,1,0,1660.0,1.0
Sri Sakthi Meenakshi Bhavan,1,0,2822.0,2.2
Sri Sai Swagath Andhra Mess,1,0,1865.0,3.3
Sri Sai Durga Tiffins Center,1,2108,2108.0,2.4
Sri Ram Modern Foods,1,0,435.0,1.3
Sri Punjabi Dhaba,1,0,749.0,4.1
Sri Periyanayagi Amman Chettinad Hotel,1,0,1785.0,3.9
Sri Nath Pav Bhaji Centre,1,0,1012.0,3.3
Sri Monisha Tiffin Centre,1,0,1274.0,3.8
Sri Mahalakshmi Bakery,1,173,173.0,1.5
Sri Madurai Meenakshi Hotel,1,0,1453.0,3.6
Sri Krishna Sweet,1,0,1929.0,2.9
Stark  Cafe | Restaurant,1,0,271.0,2.2
Stardust,1,0,2157.0,1.6
Starco Junction,1,0,409.0,2.7
Star Rocks,1,0,1920.0,3.0
Star Briyani,1,0,1682.0,1.1
Standard Bakers,1,0,1765.0,2.7
Stacks And Racks,1,0,2907.0,4.7
Srushti's Family Restaurant,1,0,1259.0,2.3
Srishti Juice & Shakes,1,379,379.0,2.2
Srinivasa Tiffin Centre,1,0,2709.0,1.5
Sri sakthi chat house,1,2659,2659.0,1.1
Sri Vishnu Vilas,1,0,241.0,2.0
Sri Vinayaga Fast Food,1,0,2220.0,1.1
Sri Vilas,1,0,1344.0,3.9
Sri Venkateshwara Sweet Meat Stall,1,0,750.0,2.9
Sri Venkateshwara Andhra Mess,1,2126,2126.0,4.9
Amoeba Sports Bar,1,0,325.0,1.5
Amman Veg Restaurant,1,1926,1926.0,2.7
Amman Mess,1,0,1549.0,3.1
Amma's Pastries,1,0,1417.0,2.7
Amma ki choupati,1,0,552.0,1.7
Amigos Grill,1,2599,2599.0,1.8
Amigo's Cafe,1,0,472.0,1.8
Amidhara Restaurant,1,2289,2289.0,2.4
American Fried Chicken Restaurant - AFC,1,442,442.0,4.5
Stick With It,1,0,2324.0,3.5
Step Inn,1,0,1720.0,1.8
Steaming Mugs Cafe,1,0,609.0,4.2
Steam - Taj Rambagh Palace,1,0,1649.0,1.1
Steam - Food Zone,1,0,1365.0,1.1
Steam & Sip,1,0,356.0,3.8
Starstruck,1,0,2092.0,1.4
Stripcheese,1,0,283.0,1.4
Striker,1,419,419.0,4.8
Strictly Street,1,0,843.0,4.7
Street Treat,1,2445,2445.0,1.7
Street Stopper,1,0,666.0,4.2
Street Food Junction,1,0,2391.0,4.2
Street Corner,1,0,1541.0,1.5
Streat Food,1,0,2478.0,2.5
Stream Restaurant,1,0,1199.0,5.0
Strawberry Live Ice Cream Cafe,1,0,2564.0,1.1
Strawberry,1,0,574.0,3.6
Straight Drive,1,0,1371.0,1.9
Stories,1,0,167.0,3.4
Stone,1,494,494.0,2.6
Amrit Shri Ice Cream Parlour,1,1300,1300.0,2.3
Amrit Sagar,1,0,2894.0,2.0
Sugar Threads,1,0,866.0,5.0
Sugar Rush,1,0,2511.0,2.6
Sugar Free Cafe and Bakers,1,0,2590.0,4.0
Sugar Cup,1,1753,1753.0,4.1
Sugar Bowl,1,0,869.0,1.1
Suganya Parotta Kadai,1,0,2996.0,1.8
Sudha Iced Exclusive,1,0,1767.0,2.8
Suchali's Artisan Bake House,1,0,1952.0,1.3
Suburbia - The Empire,1,0,1901.0,1.1
Subhash Juice Bar,1,0,406.0,2.0
Subhan Bakery,1,0,384.0,1.6
Subbayya Gari Hotel,1,0,2708.0,2.0
Studio - The Slate,1,0,2176.0,3.8
Student's Lassi,1,0,1578.0,3.4
Student's Biryani House,1,2345,2345.0,2.9
Student Choice,1,419,419.0,3.9
Sundew - Ramada,1,0,1681.0,1.6
Sunder Kewat Litti Chokha,1,0,748.0,4.1
Sunder Hotel,1,0,2666.0,2.4
Summer Park,1,0,2444.0,4.7
Suman Sagar Restaurant,1,1725,1725.0,1.5
Sumadhu Pure Veg,1,0,711.0,3.1
Sultthan Biriyani,1,0,2743.0,2.0
Sulthan Restaurant,1,0,782.0,4.3
Sulaimani Bakers and Food Court,1,0,1035.0,1.4
Sukoon Restaurant,1,0,2836.0,4.1
Sukhsagar,1,0,2706.0,1.2
Sukham Sweet Shop,1,0,949.0,4.8
Sukh Sagar Sweets,1,0,2779.0,2.5
Sukh Sagar Fast Food And Restaurant,1,0,2540.0,4.6
Sukh Sagar Express,1,1356,1356.0,2.7
Suhani Arora Namkeen & Sweets,1,0,2474.0,3.2
Super Donuts,1,5076,2538.0,3.1
Super Cremica Sweets,1,2179,2179.0,4.5
Super Chatwala,1,0,1631.0,3.2
Sunshade Ice Cream Parlour,1,0,2128.0,2.5
Sunset Terrace,1,0,2960.0,3.7
Sunset Bar - Sarovar Portico,1,0,2725.0,1.6
Sunrise Restaurant,1,0,2461.0,3.1
Sunrise Motel,1,0,1843.0,4.4
Sunrise Bakery,1,0,254.0,3.1
Sunrise Bakers,1,2501,2501.0,3.9
Sunny's Restaurant,1,0,1029.0,4.3
Sunny Misthan And Chat Corner,1,0,218.0,3.7
Sunny Fast Food,1,1701,1701.0,1.8
Sunny Di Hatti Amritsari,1,0,2005.0,4.8
Sunny Champ Point,1,1206,1206.0,4.3
Sunil Chat Corner,1,0,1779.0,2.1
Suro Treehouse Resort,1,2431,2431.0,2.4
Surindera Dhaba Veg & Non-Veg,1,1237,1237.0,2.4
Suresh Kulfi And Gajak,1,1609,1609.0,4.8
Sure stay Hotel by Best Western,1,0,964.0,2.2
Surbhi Sweets,1,0,1627.0,2.2
Suraj chat Bhandar ,1,0,2502.0,4.6
Sura Vie by TYC,1,0,2110.0,3.3
Sura Vie,1,1486,1486.0,3.8
Supriya Andhra Restaurant,1,4704,2352.0,2.3
Supreme Corner,1,0,588.0,2.3
Supreme Cafetaria,1,0,987.0,3.3
Suprabhatam Restaurant,1,0,1486.0,4.7
Supr Baker,1,0,1250.0,4.2
Supper Hero's Food Truck,1,0,499.0,3.2
Superstar Pizza,1,0,2035.0,1.9
Super Hemant Petha Store Sweets And Namkeen,1,0,2105.0,1.6
Swaraj Restaurant,1,0,1265.0,2.6
Swamy's Sweets And Snacks,1,0,1899.0,3.8
Swaggers,1,0,196.0,3.6
Swagat Restaurant,1,0,1105.0,4.5
Swadisht Chana Masala Kendra,1,470,470.0,4.4
Swadeshi Milk Products And Namkeen,1,0,882.0,4.6
Swad Restaurant,1,0,2307.0,4.4
Swad Desh,1,1242,621.0,1.9
Swad,1,354,354.0,3.9
Svarga Residency,1,0,1754.0,1.1
Sutra Gastropub,1,0,654.0,4.0
Sutra - The Lalit Ashok Bangalore,1,340,340.0,1.6
Sushi Junction,1,2023,2023.0,3.7
Sushi In A Box,1,0,2731.0,3.3
Suryoday bhojnalay,1,0,1422.0,1.6
Suryawanshi,1,433,433.0,3.7
American Bawarchi,1,2829,2829.0,2.7
Amer Bakery Hut (ABH),1,0,1997.0,5.0
Ambur Dum Biryani,1,0,2408.0,3.8
Ambrosia The Bake Shop,1,0,1935.0,3.6
Ambrosia Restaurant & Bar,1,904,904.0,4.3
Ambrosia Restaurant,1,0,2409.0,1.5
Ambi Baba Dosa,1,2731,2731.0,3.1
Amber- Amet Haveli,1,2318,2318.0,3.9
Amber Hotel,1,2321,2321.0,4.9
Ambar Family Restaurant,1,1437,1437.0,2.3
Ambar Cool And Food Zone,1,0,1825.0,2.2
Amba Bhawani Hotel,1,0,804.0,2.0
Amazon Jungles,1,0,1198.0,4.0
Sweet Home,1,2534,2534.0,2.3
Sweet Affairs,1,0,518.0,3.2
Swastik Khana Bhandar,1,0,1843.0,1.4
T Time,1,0,588.0,3.8
Symposium,1,0,646.0,3.2
Symphony - Ramada,1,0,1237.0,4.8
Swissyum Concept Foods,1,0,2921.0,1.8
Swiss Bakes,1,0,1759.0,3.2
Swig,1,0,1410.0,3.3
Sweets Corner,1,0,2074.0,2.0
Sweet Waters,1,0,2048.0,3.3
Sweet Tomatoes,1,0,2551.0,4.3
Sweet Sensations,1,1887,1887.0,2.0
Sweet N Slice,1,2494,2494.0,2.0
Sweet Mart,1,0,2618.0,4.4
Sweet Magic Sweet's & Baker's,1,0,421.0,3.5
Sweet Magic Mithai Shop Restaurant,1,0,2474.0,1.1
Sweet Luscious,1,0,1572.0,4.9
Sweet Hut and Bakers,1,0,1547.0,3.0
Tabbakh,1,0,2262.0,3.4
Taaza Tiffins,1,0,1559.0,4.8
TIB - The Ice-Cream Bakery,1,2881,2881.0,4.2
THE BABA SHOP,1,0,543.0,1.5
TGIH - Thank God It's Healthy!,1,0,954.0,3.3
TGI Fridays,1,0,1711.0,1.0
TGB Cafe n Bakery,1,0,1213.0,4.4
TFT Chinese Food,1,0,958.0,1.4
TFL,1,0,1455.0,1.9
TEST RESTAURANT,1,1789,1789.0,3.1
TBC - The Boat Club,1,0,2090.0,3.1
TAP,1,0,947.0,5.0
TADO - The Artisan Deli and Oven,1,1757,1757.0,3.9
TAAVA,1,1705,1705.0,3.2
T.M.O,1,0,858.0,2.2
T.I.F. Ice Cream Parlour,1,0,2697.0,2.8
Tamarind Restaurant,1,0,799.0,3.3
Talli Turmeric,1,4098,2049.0,3.5
Talk Of The Town,1,0,1599.0,1.1
Tales & Spirits,1,0,163.0,2.6
Talented Kadai,1,2843,2843.0,1.2
Talab Paan Parlour,1,0,2768.0,2.7
Takshila - Hotel Chanakya,1,0,1552.0,4.0
Take 2,1,0,383.0,2.9
Tak Heng,1,0,1797.0,2.1
Tajj Catering,1,0,1407.0,4.1
Taj Mahal - Taj Mahal Hotel,1,0,2213.0,2.7
Taj Icecream,1,0,1998.0,4.7
Taj Darbar,1,0,2252.0,4.2
Taj Chikan Corner,1,0,2903.0,2.2
Taco Ice Cream,1,0,676.0,2.5
Tabbu's,1,2664,2664.0,2.4
Amazon Food court,1,0,1483.0,4.2
Amarjeet Punjabi Dhaba,1,0,1827.0,2.2
Amaravathi Multi Cusinie Family Restaurant,1,2505,2505.0,1.8
Amaravathi Food Court,1,0,1518.0,1.4
Amaravathi Coffee Corner,1,0,987.0,3.6
Amar Sons Refreshment,1,0,1023.0,1.1
Amar Juice Centre,1,0,797.0,4.0
Amar Bhojnalya,1,0,2489.0,2.5
Aman's Barbecue,1,0,2046.0,1.4
Aman Chicken,1,0,594.0,4.9
Altitude - Hyderabad Marriott Hotel & Convention Centre,1,0,2534.0,4.1
Alpine Restaurant & Banquet,1,0,1838.0,1.2
All Season - Hotel Manor,1,4038,2019.0,2.2
Tanatan Corner,1,0,757.0,2.1
Tamr Cafe,1,5078,2539.0,4.2
Tamil Nadu House Canteen,1,0,1548.0,1.4
Tanjore - Enter the Deccan,1,0,1997.0,2.2
Tanishqua Enterprises ( Foodbux vada pav),1,2012,2012.0,2.9
Tanishq Cafe,1,1014,1014.0,3.7
Tanish Dining and Cafe,1,0,861.0,4.3
Tani Fast Food,1,0,2266.0,2.4
Tangerine Cafe - Ramada Palmgrove,1,763,763.0,2.8
Tangerine,1,0,310.0,1.5
Taneja Sweet Shop,1,2773,2773.0,1.0
Tandooriwala,1,1032,1032.0,4.1
Tandoori Taal Restaurant,1,0,2770.0,1.9
Tandoori Night,1,0,2983.0,2.3
Tandoori Hut,1,802,802.0,4.9
Tandoori Hub,1,0,2197.0,4.7
Tandoori Flames Cafe & Restaurant.,1,0,1001.0,4.5
Tandoori Dhaba & Family Restaurant,1,0,634.0,2.9
Tandoori Club,1,1981,1981.0,1.0
Tasty Hub Cafeteria,1,1043,1043.0,2.1
Tasty Bite Fast Food Corner,1,1616,1616.0,3.0
Taste of Tibet,1,618,618.0,3.5
Taste of Jhansi,1,0,1191.0,1.4
Taste Of Punjab,1,0,2201.0,4.8
Taste Of Nawab,1,0,2734.0,2.1
Taste Of India,1,0,492.0,4.7
Taste Mates,1,173,173.0,4.4
Taste Mafia,1,0,1224.0,4.9
Taste In,1,2609,2609.0,1.8
Tastation,1,0,879.0,4.7
Tarts,1,0,518.0,3.5
Tarkarli The Taste Of Malvan,1,0,1497.0,4.1
Tara Pan Center,1,0,2741.0,2.2
Tapri By The Corner,1,0,2278.0,2.4
Tapree House,1,0,2176.0,4.2
Tea Culture,1,1648,1648.0,2.3
Tea Connect Cafe,1,2686,2686.0,1.2
Tea Club,1,0,1144.0,3.9
Tea Break,1,0,2618.0,2.3
Tauby's,1,722,722.0,1.7
Tattlers,1,263,263.0,1.3
Tathastu,1,622,622.0,3.4
Tata Cha,1,0,334.0,2.6
Tastyland.in,1,0,2412.0,4.7
Tasty farm - Bakery,1,0,196.0,2.7
Tasty Vadapav,1,2319,2319.0,1.4
Tasty Tweets,1,0,1178.0,4.0
Tasty Treat,1,2589,2589.0,4.2
Tasty Trails,1,0,508.0,4.6
Tasty Sandwich & Pizza Corner,1,0,1165.0,3.1
Tasty Land Bakers,1,2130,2130.0,3.7
Alankar Restaurant,1,0,1103.0,2.6
Tegu Mess,1,1585,1585.0,3.9
Teekha,1,392,392.0,2.8
Techies Time to Tea,1,1523,1523.0,4.0
Tease - Vivanta Coimbatore,1,0,364.0,1.8
Teameats,1,703,703.0,3.9
Tealogy,1,329,329.0,2.8
TeaQuila - A Fashion Cafe,1,0,2095.0,4.3
Tea break,1,0,1017.0,1.6
Tea Time,1,962,962.0,2.9
Tea Talks,1,0,2074.0,1.6
Tea Square,1,1407,1407.0,2.7
Tea Room Café,1,1456,1456.0,2.2
Tea Positive,1,267,267.0,4.7
Tea Mate,1,2406,2406.0,4.0
Tea Diaries,1,0,428.0,3.9
Tehal Singh's Dhaba,1,0,827.0,2.0
All Elements,1,0,2372.0,2.9
All Aromas,1,0,1931.0,2.4
Alishan Restaurant,1,0,1593.0,1.9
Alishaan Darbar,1,0,2660.0,3.8
Alfresco by Bene -Sheraton Grand Bangalore Hotel at Brigade Gateway,1,0,1500.0,4.5
Alfresco - The Quorum,1,1414,1414.0,4.0
Alfresco - The Lalit Great Eastern,1,0,2408.0,2.9
Alfredo's,1,0,1154.0,1.9
Alfa Irani Cafe,1,2891,2891.0,3.6
Alfa Bakers,1,0,2144.0,4.9
Alchemy - The Chancery Pavilion,1,0,2192.0,3.6
Alba - JW Marriott Bengaluru,1,1312,1312.0,2.9
Alav,1,2902,2902.0,3.6
Alankrutha,1,0,1418.0,4.5
Alankar Sweets & Bakers,1,512,512.0,4.4
Thai Pizza,1,0,1239.0,3.2
Texas Tower,1,0,374.0,2.6
Texas Cafe,1,0,2327.0,2.1
Tewary's kulfi,1,0,1826.0,1.4
Test,1,0,2606.0,4.8
Terrazza 9,1,769,769.0,4.7
Terrazo Bar,1,0,1332.0,4.7
Tephra Lounge,1,0,1231.0,4.1
Tender Fresh,1,0,1744.0,2.3
Ten Twisters,1,0,279.0,1.2
Ten 11 Grand,1,0,1964.0,1.3
Ten 11 Foods,1,0,200.0,4.6
Temptation,1,976,976.0,3.9
Telangana Ruchulu,1,0,2123.0,1.5
Tejas Dum Biryani,1,0,1628.0,4.0
Tejas Dhaba,1,1891,1891.0,3.3
The Abhiras- Radisson Jodhpur,1,0,351.0,3.9
The 7's cafe,1,0,1221.0,3.4
The 1st Brewhouse - The Corinthians,1,243,243.0,4.9
Tharavadu Family Restaurant,1,0,2311.0,4.2
Thaqwa Biryani,1,1244,1244.0,4.0
Thanmayi Inn,1,0,1879.0,2.7
Thangu Cake Shop,1,0,2517.0,4.1
Thangabali,1,3374,1687.0,2.0
Thancos Natural Ice Cream,1,0,207.0,4.3
Thanco's Natural Ice-Cream,1,0,2659.0,1.8
Thanco's Natural Ice Cream,1,3546,1773.0,2.5
Thambbi,1,1866,1866.0,1.3
Thali Master,1,1348,1348.0,4.7
Thakur Pan & Soda,1,0,2758.0,2.9
Thakkar Motiharji Mithaiwala,1,1236,1236.0,2.3
Thakkar Moti Harji Mithaiwala,1,2805,2805.0,4.3
The Barni House,1,0,1785.0,2.7
The Barn Grill,1,0,2131.0,1.5
The Barkhana,1,2291,2291.0,1.9
The Bark,1,0,1584.0,4.9
The Barbeque Company,1,0,2148.0,3.6
The Bangalore Cafe,1,0,1484.0,1.0
The Bandra Project by PizzaExpress,1,0,1986.0,4.0
The Bali's Cafe,1,0,2190.0,2.0
The Baking Room,1,0,2326.0,4.7
The Bakers,1,0,2453.0,3.1
The Baker's Nook,1,0,1935.0,1.4
The Baker's Home,1,0,252.0,3.3
The Backbenchers,1,0,1725.0,1.1
The Awadh Restaurant,1,0,2229.0,2.1
The Angry Chef,1,2814,2814.0,3.1
The All American Diner,1,0,2524.0,1.8
Al-Faiz Zaika Food Corner,1,1951,1951.0,4.3
Al-Bek,1,0,265.0,1.0
Al-Bake Chowk,1,2136,1068.0,4.2
Al-Baik Fried Chicken,1,0,1992.0,4.9
Al- Baik,1,0,2193.0,3.9
Al safaa Aappa kadai,1,0,1804.0,4.6
Al Zam Zam Veg Non-Veg Restaurant,1,1077,1077.0,3.4
Al Saad Fast Food,1,2117,2117.0,3.1
Al Osra,1,2542,2542.0,4.5
Al Majeed Agro Product,1,0,2416.0,1.2
Al Habeeb Restaurant,1,0,2814.0,3.0
Al Cafe Coffee d'Lite,1,2409,2409.0,1.0
The Beeda Specialist,1,0,1469.0,3.3
The Beanshot Cafe,1,0,2570.0,2.2
The Bean Journal,1,0,1085.0,3.4
The Basant Bahar,1,0,1098.0,2.4
The Blue Bar Cum Snacks,1,1721,1721.0,4.5
The Black Pearl,1,0,824.0,4.7
The Biryani Kitchen,1,347,347.0,3.8
The Biryani Inc.,1,0,2296.0,3.6
The Bing's,1,0,1890.0,1.0
The Bihari Dhaba,1,944,472.0,2.8
The Big Tamaasha Cafe,1,0,316.0,3.3
The Big Fuzen,1,3900,1950.0,4.7
The Big Falooda,1,0,2807.0,4.4
The Big F,1,0,2027.0,1.5
The Big Cup Theory,1,0,1207.0,1.5
The Big Chill Cafe,1,0,1265.0,2.2
The Bhanvi,1,2358,2358.0,2.5
The Benchmark,1,0,2451.0,4.1
The Belgian Waffle Co,1,2369,2369.0,2.3
The Belgian Fries Company,1,1471,1471.0,3.4
The Brownie Bakery,1,0,2122.0,1.0
The Brothers,1,0,2083.0,4.3
The Brooks Restaurant,1,263,263.0,2.9
The Bridge - Clarks Inn Grand,1,0,2025.0,3.1
The Brew Kitchen,1,1424,1424.0,4.3
The Brekkie Shop,1,0,713.0,1.1
The Breakfast Story,1,2960,1480.0,1.1
The Break Room,1,0,2363.0,2.5
The Branch Cafe,1,0,917.0,3.9
The Boston Cupcakery,1,0,2256.0,3.9
